FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
14500,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
14600,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
14700,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
14800,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
14900,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
15000,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
15100,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
15200,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
15300,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
15400,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
15500,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
15600,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
15700,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
15800,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
15900,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
16000,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
16100,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,429392
16200,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,431454,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,429114
16300,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,431454,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,429114
16400,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,431454,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,429114
16500,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,431454,433332,409436,430630,424972,419312,436010,419068,426884,429034,424568,419700,429114
16600,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,420500,412808,431454,433332,409436,430630,424972,419312,436010,419068,426884,429034,424568,419700,429114
16700,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,420500,412808,431454,433332,409436,430630,424972,419312,436010,419068,426884,429034,424568,419700,429114
16800,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,420500,412808,431454,433332,409436,430630,424972,417696,436010,419068,426884,429034,424568,419700,429114
16900,426538,426286,413292,425584,412316,419918,427730,433048,430970,419792,420500,412808,431454,433332,409436,430630,424972,417696,436010,419068,426884,429034,424568,419700,429114
17000,426538,426286,413292,425584,412316,419918,427730,433048,430970,419792,420500,412808,431454,433332,409436,430630,424972,417696,436010,419068,426884,429034,424568,419700,429114
17100,426538,426286,413292,425584,412316,419918,427730,433048,430970,419792,420500,412808,431454,433332,409436,430630,424972,417696,436010,419068,426884,429034,424568,419700,429114
