FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
16000,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
16100,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
16200,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
16300,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
16400,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
16500,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
16600,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
16700,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
16800,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
16900,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
17000,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
17100,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,419950,414420,414580,424482,415482
