FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
13900,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
14000,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
14100,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
14200,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
14300,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
14400,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
14500,427690,424282,423742,413510,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
14600,427690,424282,423742,413510,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
14700,427690,424282,423742,413510,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
14800,427690,424282,423742,413510,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
14900,427690,424282,423742,413510,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
15000,427690,424282,423742,413510,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
15100,427690,424282,423742,413510,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
15200,427690,424282,423742,413510,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
15300,427690,424282,423742,413510,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
15400,427690,424282,423742,413510,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
15500,427690,424282,423742,413510,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
15600,427690,424282,423742,413510,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
15700,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
15800,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
15900,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
16000,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,425554,425370,425328
16100,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,425554,425370,425328
16200,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,425554,425370,425328
16300,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,425554,425370,425328
16400,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,425554,425370,425328
16500,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,425554,425370,425328
16600,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,425554,425370,425328
16700,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,425554,425370,425328
16800,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,425554,425370,425328
16900,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426062,427206,422972,432252,419334,430064,425554,425370,425328
17000,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426062,427206,422972,432252,419334,430064,425554,425370,425328
17100,427690,424282,423742,413510,433464,422054,427604,429658,420946,428398,429938,423448,416622,413396,415366,416204,426062,427206,422972,432252,419334,430064,425554,425370,425328
